sistema;codigo;reservatorio;res_latitude;res_longitude;municipio;codigo_municipio_ibge;estado_nome;estado_sigla;rio;sub_bacia;bacia
nordeste_semiarido;12001;25 DE MARÇO;-6,11089600000000;-38,2165970000000;PAU DOS FERROS;2409407;Rio Grande do Norte;RN;RIACHO CAJAZEIRAS;APODI/MOSSORÓ;APODI/MOSSORÓ
nordeste_semiarido;12002;ABÓBORAS;-8,08702400000000;-39,4292670000000;PARNAMIRIM;2610400;Pernambuco;PE;RIO SÃO DOMINGOS;TERRA NOVA;TERRA NOVA
nordeste_semiarido;12003;ACARAPE DO MEIO;-4,19347800000000;-38,7993040000000;REDENÇÃO;2311603;Ceará;CE;RIO PACOTI;METROPOLITANA;METROPOLITANA
nordeste_semiarido;12004;ACARAÚ MIRIM;-3,50603200000000;-40,2786110000000;MASSAPÊ;2308005;Ceará;CE;RIO ACARAÚ MIRIM;ACARAÚ;ACARAÚ
nordeste_semiarido;12005;ACAUÃ;-7,44169400000000;-35,5610310000000;ITATUBA;2507200;Paraíba;PB;RIO PARAÍBA;ALTO PARAÍBA;ALTO PARAÍBA
nordeste_semiarido;12006;ADAUTO BEZERRA;-6,03772100000000;-38,4471330000000;PEREIRO;2310803;Ceará;CE;RIO SÃO CAETANO;MÉDIO JAGUARIBE;MÉDIO JAGUARIBE
nordeste_semiarido;12007;ADUSTINA;-10,56941000000000;-38,0715540000000;ADUSTINA;2900355;Bahia;BA;RIO DO POÇO;VAZA-BARRIS;VAZA-BARRIS
nordeste_semiarido;12008;ÁGUA FRIA II;-14,91196700000000;-40,5711290000000;BARRA DO CHOÇA;2902906;Bahia;BA;SEM RIO - ÁGUA FRIA;RIO PARDO;RIO PARDO
nordeste_semiarido;12009;AIPIM;-10,59706700000000;-40,3432970000000;ANTONIO GONÇALVES;2901809;Bahia;BA;RIO AIPIM;ITAPICURU;ITAPICURU
nordeste_semiarido;12010;ALAGADIÇO;-10,51916300000000;-37,5771090000000;FREI PAULO;2802304;Sergipe;SE;RIACHO CAMPINAS;VAZA BARRIS;VAZA BARRIS
nordeste_semiarido;12011;ALBINO;-7,37489400000000;-37,5198560000000;IMACULADA;2506707;Paraíba;PB;RIACHO ALBINO;PIANCÓ;PIANCÓ
nordeste_semiarido;12012;ALDEIAS;-9,02023600000000;-42,6999120000000;S. RAIMUNDO NONATO;2210607;Piauí;PI;RIO PIAUÍ;CANINDÉ;CANINDÉ
nordeste_semiarido;12013;ALECRIM;-5,96462800000000;-36,6577290000000;SANTANA DO MATOS;2411403;Rio Grande do Norte;RN;RIO SANTAN DOS MATOS;PIRANHAS/ASSU;PIRANHAS/ASSU
nordeste_semiarido;12014;ALGODÃO;-6,90524600000000;-36,0026920000000;ALGODÃO DE JANDAÍRA;2500577;Paraíba;PB;RIACHO DO CÁGADO;CURIMATAÚ;CURIMATAÚ
nordeste_semiarido;12015;ALGODOEIRO;-10,11978900000000;-37,6005110000000;N. S. DA GLÓRIA;2804508;Sergipe;SE;RIACHO ALAGADIÇO;SÃO FRANCISCO;SÃO FRANCISCO
nordeste_semiarido;12016;ALGODÕES;-7,97693200000000;-40,3212320000000;OURICURI;2609907;Pernambuco;PE;RIACHO SÃO PEDRO;BRÍGIDA;BRÍGIDA
nordeste_semiarido;12017;ALGODÕES I *;-3,49857800000000;-41,4150620000000;COCAL;2202703;Piauí;PI;RIO PIRANGI;LONGÁ;LONGÁ
nordeste_semiarido;12018;ALGODÕES II;-10,19921000000000;-44,2276330000000;CURIMATÁ;2203206;Piauí;PI;RIO CURIMATÁ;GURGUEIA;GURGUEIA
nordeste_semiarido;12019;AMANARY;-4,01125600000000;-38,8848570000000;MARANGUAPE;2307700;Ceará;CE;RIACHO DOS POCINHOS;METROPOLITANA;METROPOLITANA
nordeste_semiarido;12020;ANAGÉ;-14,63181700000000;-41,1868680000000;ANAGÉ-CARAÍBAS;NA;Bahia;BA;RIO GAVIÃO;RIO DE CONTAS;RIO DE CONTAS
nordeste_semiarido;12021;ANAJÁS;-4,24954000000000;-41,7817340000000;PIRIPIRI;2208403;Piauí;PI;RIACHO AZEDO;LONGÁ;LONGÁ
nordeste_semiarido;12022;ANDORINHA II;-10,30119100000000;-39,7847890000000;ANDORINHA;2901353;Bahia;BA;RIACHO CABLOCO;ITAPICURU;ITAPICURU
nordeste_semiarido;12023;ANGICOS;-3,63540600000000;-40,8210240000000;COREAÚ;2304004;Ceará;CE;RIACHO JUAZEIRO;COREAÚ;COREAÚ
nordeste_semiarido;12024;APERTADO;-13,07767400000000;-41,4424210000000;MUCUGÊ;2921906;Bahia;BA;RIO APERTADO;PARAGUAÇU;PARAGUAÇU
nordeste_semiarido;12025;ARAÇAGI;-6,85289300000000;-35,2956900000000;ARAÇAGI;2500809;Paraíba;PB;RIO MAMANGUAPE;MAMANGUAPE;MAMANGUAPE
nordeste_semiarido;12026;ARACI;-11,25233000000000;-39,1006920000000;ARACI;2902104;Bahia;BA;RIO POÇO GRANDE;ITAPICURU;ITAPICURU
nordeste_semiarido;12027;ARACOIABA;-4,40313400000000;-38,6965290000000;ARACOIABA;2301208;Ceará;CE;RIO ARACOIABA;METROPOLITANA;METROPOLITANA
nordeste_semiarido;12028;ARAPIRACA;-9,76145600000000;-36,6769030000000;ARAPIRACA;2700300;Alagoas;AL;RIO PERUCABA;S.FCO./PERUCABA;S.FCO./PERUCABA
nordeste_semiarido;12029;ARAPUÃ;-6,39443200000000;-38,3909120000000;LUIS GOMES;2407005;Rio Grande do Norte;RN;RIO ANGICOS;APODI/MOSSORÓ;APODI/MOSSORÓ
nordeste_semiarido;12030;ARARAS;-4,20908400000000;-40,4507680000000;VARJOTA;2313955;Ceará;CE;RIO ACARAÚ;ACARAÚ;ACARAÚ
nordeste_semiarido;12031;ARARIPINA (BAIXIO);-7,57680000000000;-40,4723000000000;ARARIPINA;2601102;Pernambuco;PE;RIACHO DOS MORAES;BRÍGIDA;BRÍGIDA
nordeste_semiarido;12032;ARCOVERDE;-8,55886700000000;-36,9880310000000;PEDRA;2610806;Pernambuco;PE;RIACHO MORORÓ;IPANEMA;IPANEMA
nordeste_semiarido;12033;ARNEIROZ II;-6,27156000000000;-40,2190670000000;ARNEIROZ;2301505;Ceará;CE;RIO JAGUARIBE;ALTO JAGUARIBE;ALTO JAGUARIBE
nordeste_semiarido;12034;ARREBITA;-3,84735000000000;-40,2724790000000;FORQUILHA;2304350;Ceará;CE;RIACHO SABONETE;ACARAÚ;ACARAÚ
nordeste_semiarido;12035;ARROJADO;-6,51105000000000;-38,4122230000000;UIRAUNA;2516904;Paraíba;PB;RIACHO MORTO 2;PEIXE;PEIXE
nordeste_semiarido;12036;ATALHO;-7,64161500000000;-38,8945560000000;BREJO SANTO;2302503;Ceará;CE;RIACHO DOS PORCOS;MÉDIO PIRANHAS;MÉDIO PIRANHAS
nordeste_semiarido;12037;AYRES DE SOUZA;-3,77963000000000;-40,4981890000000;SOBRAL;2312908;Ceará;CE;RIO JAIBARAS;ACARAÚ;ACARAÚ
nordeste_semiarido;12038;BAIÃO;-6,17275500000000;-37,3306650000000;SÃO J. DO BREJO DA CRUZ;2514651;Paraíba;PB;RIO BAIÃO;MÉDIO PIRANHAS;MÉDIO PIRANHAS
nordeste_semiarido;12039;BANABUIÚ;-5,32872200000000;-38,9230170000000;BANABUIÚ;2301851;Ceará;CE;RIO BANABUIÚ;BANABUIÚ;BANABUIÚ
nordeste_semiarido;12040;BANDEIRA DE MELO;-13,02996100000000;-40,8162650000000;ITAETÊ/BOA VISTA DO TUPIM;NA;Bahia;BA;RIO PARAGUAÇU;PARAGUAÇU;PARAGUAÇU
nordeste_semiarido;12041;BARRA;-8,08112300000000;-37,3141440000000;SERTÂNIA;2614105;Pernambuco;PE;RIACHO DOS CAMPOS;MOXOTÓ;MOXOTÓ
nordeste_semiarido;12042;BARRA DO JUÁ;-8,44838600000000;-38,0739540000000;FLORESTA;2605707;Pernambuco;PE;RIACHO DO NAVIO;PAJEÚ;PAJEÚ
nordeste_semiarido;12043;BARRA VELHA;-5,32123900000000;-40,3258770000000;INDEPENDÊNCIA;2305605;Ceará;CE;RIACHO SANTA CRUZ;PARNAÍBA;PARNAÍBA
nordeste_semiarido;12044;BARREIRAS;-7,09366100000000;-40,5879010000000;FRONTEIRAS;2204303;Piauí;PI;RIO CATOLÉ;CANINDÉ;CANINDÉ
nordeste_semiarido;12045;BARRINHA;-7,72505400000000;-39,2667960000000;CEDRO;2604304;Pernambuco;PE;RIACHO AMOLAR;BRÍGIDA;BRÍGIDA
nordeste_semiarido;12046;BARTOLOMEU I;-7,31229200000000;-38,4802630000000;BONITO DE SANTA FÉ;2502409;Paraíba;PB;RIO PIRANHAS;ALTO PIRANHAS;ALTO PIRANHAS
nordeste_semiarido;12047;BASTIANA;-7,24967600000000;-37,2815920000000;TEIXEIRA;2516706;Paraíba;PB;SEM RIO - BASTIANA;ESPINHARAS;ESPINHARAS
nordeste_semiarido;12048;BATENTE;-4,65369300000000;-38,4878440000000;OCARA;2309458;Ceará;CE;SEM RIO - BATENTE;METROPOLITANA;METROPOLITANA
nordeste_semiarido;12049;BELDROEGA;-5,76798700000000;-37,0732390000000;PARAÚ;2408706;Rio Grande do Norte;RN;RIO PARAÚ;PIRANHAS/ASSU;PIRANHAS/ASSU
nordeste_semiarido;12050;BELO JARDIM (IPOJUCA);-8,34586100000000;-36,3745350000000;BELO JARDIM;2601706;Pernambuco;PE;RIO IPOJUCA;IPOJUCA;IPOJUCA
nordeste_semiarido;12051;BENEDITINOS;-5,44227900000000;-42,3640570000000;BENEDITINOS;2201606;Piauí;PI;RIACHO TABOQUINHA;POTI;POTI
nordeste_semiarido;12052;BENGUÊ;-6,59622700000000;-40,1393700000000;AIUABA;2300408;Ceará;CE;RIACHO UMBUZEIRO;ALTO JAGUARIBE;ALTO JAGUARIBE
nordeste_semiarido;12053;BICHINHO;-7,74895200000000;-36,3138700000000;BARRA DE S. MIGUEL;2501708;Paraíba;PB;RIACHO DO BAIXINHO;ALTO PARAÍBA;ALTO PARAÍBA
nordeste_semiarido;12054;BICO DA PEDRA;-15,82909200000000;-43,2623940000000;JANAÚBA;3135100;Minas Gerais;MG;SEM RIO - BICO DA PEDRA;GOROTUBA;GOROTUBA
nordeste_semiarido;12055;BITA;-8,37153700000000;-35,0494690000000;IPOJUCA;2607208;Pernambuco;PE;RIO TABATINGA;GL-2;GL-2
nordeste_semiarido;12056;BOA VISTA;-8,06019400000000;-39,0531730000000;SALGUEIRO;2612208;Pernambuco;PE;RIACHO BOA VISTA;PAJEÚ;PAJEÚ
nordeste_semiarido;12057;BOA VISTA;-7,36923600000000;-37,2185510000000;ITAPETIM;2607703;Pernambuco;PE;RIACHO DO BELÉM;TERRA NOVA;TERRA NOVA
nordeste_semiarido;12058;BOCAINA;-6,91366200000000;-41,3070140000000;BOCAINA;2201804;Piauí;PI;RIO GUARIBAS;CANINDÉ;CANINDÉ
nordeste_semiarido;12059;BOM JESUS;-7,02068600000000;-38,3954550000000;CARRAPATEIRA;2504108;Paraíba;PB;RIACHO VAZANTE;ALTO PIRANHAS;ALTO PIRANHAS
nordeste_semiarido;12060;BOM JESUS II;-7,45631000000000;-37,6410640000000;ÁGUA BRANCA;2500106;Paraíba;PB;SEM RIO - BOM JESUS II;PIANCÓ;PIANCÓ
nordeste_semiarido;12061;BOM SUCESSO;-7,64126300000000;-37,3566710000000;TUPARETAMA;2615904;Pernambuco;PE;RIACHO BOM SUCESSO;PAJEÚ;PAJEÚ
nordeste_semiarido;12062;BONFIM;-9,16010200000000;-42,8738060000000;BOM FIM;2201929;Piauí;PI;RIO PIAUÍ;CANINDÉ;CANINDÉ
nordeste_semiarido;12063;BONITO;-4,33661400000000;-40,6291330000000;IPÚ;2305803;Ceará;CE;RIO IPUZINHO;ACARAÚ;ACARAÚ
nordeste_semiarido;12064;BONITO II;-6,21560400000000;-38,4310880000000;SÃO MIGUEL;2412500;Rio Grande do Norte;RN;RIACHO SÃO MIGUEL;SALGADO;SALGADO
nordeste_semiarido;12065;BOQUEIRÃO DE ANGICOS;-5,57246800000000;-36,4751420000000;AFONSO BEZERRA;2400307;Rio Grande do Norte;RN;RIO CABUGI;PIRANHAS/ASSU;PIRANHAS/ASSU
nordeste_semiarido;12066;BOQUEIRÃO DE PARELHAS (MINISTRO JOAÕ ALVES);-6,69243100000000;-36,6294130000000;PARELHAS;2408904;Rio Grande do Norte;RN;RIO SERIDÓ;PIRANHAS/ASSU;PIRANHAS/ASSU
nordeste_semiarido;12067;BOQUEIRÃO DO CAIS;-6,52848800000000;-36,1103420000000;CUITÉ;2505105;Paraíba;PB;RIO CAMPO COMPRIDO;JACU;JACU
nordeste_semiarido;12068;BOTAFOGO;-7,83649300000000;-35,0333270000000;IGARASSU;2606804;Pernambuco;PE;RIO BOTAFOGO;GL-1;GL-1
nordeste_semiarido;12069;BREJINHO;-7,13175900000000;-35,6280490000000;JUAREZ TÁVORA;2507606;Paraíba;PB;RIACHO DO BREJO;IPOJUCA;IPOJUCA
nordeste_semiarido;12070;BREJO;-5,95751800000000;-37,7209230000000;OLHO-DÁGUA DO BORGES;2408409;Rio Grande do Norte;RN;RIACHO DAS FLORES;APODI/MOSSORÓ;APODI/MOSSORÓ
nordeste_semiarido;12071;BREJO DO BURACO;-8,39570100000000;-36,0651910000000;SAO CAETANO;2613107;Pernambuco;PE;RIACHO ÁGUA BRANCA;UNA;UNA
nordeste_semiarido;12072;BREJO DOS COELHOS;-8,38629400000000;-36,0726270000000;SAO CAETANO;2613107;Pernambuco;PE;RIACHO DO BREJO;IPOJUCA;IPOJUCA
nordeste_semiarido;12073;BROCO;-6,00561400000000;-40,3242000000000;TAUÁ;2313302;Ceará;CE;SEM RIO - BROCO;ALTO JAGUARIBE;ALTO JAGUARIBE
nordeste_semiarido;12074;BROTAS;-7,74343700000000;-37,6197410000000;AFOGADOS DA INGAZEIRA;2600104;Pernambuco;PE;RIO PAJEÚ;PAJEÚ;PAJEÚ
nordeste_semiarido;12075;BRUSCAS;-7,54577200000000;-38,1625600000000;CURRAL VELHO;2505303;Paraíba;PB;RIACHO DE BRUSCAS;PIANCÓ;PIANCÓ
nordeste_semiarido;12076;CACHIMBO;-7,99228400000000;-39,7698260000000;PARNAMIRIM;2610400;Pernambuco;PE;RIACHO DO MOCAMBO;BRÍGIDA;BRÍGIDA
nordeste_semiarido;12077;CACHOEIRA;-6,99082900000000;-39,0176400000000;AURORA;2301703;Ceará;CE;RIACHO CAIÇARA;SALGADO;SALGADO
nordeste_semiarido;12078;CACHOEIRA DA VACA;-6,95490200000000;-38,6787260000000;CACHOEIRA DOS ÍNDIOS;2503308;Paraíba;PB;RIACHO CACHOEIRA DA VACA;PEIXE;PEIXE
nordeste_semiarido;12079;CACHOEIRA DOS ALVES;-7,32121200000000;-38,2301640000000;ITAPORANGA;2507002;Paraíba;PB;RIACHO CACHOEIRA;BANABUIÚ;BANABUIÚ
nordeste_semiarido;12080;CACHOEIRA DOS CEGOS;-7,08884500000000;-37,6543900000000;CANTINGUEIRA;2504207;Paraíba;PB;RIACHO DA GOIABEIRA;PIANCÓ;PIANCÓ
nordeste_semiarido;12081;CACHOEIRA GRANDE;-11,35180600000000;-40,4319170000000;JACOBINA;2917508;Bahia;BA;SEM RIO - CACHOEIRA GRANDE;ITAPICURU;ITAPICURU
nordeste_semiarido;12082;CACHOEIRA I;-8,06695200000000;-37,2224120000000;SERTÂNIA;2614105;Pernambuco;PE;RIACHO GRANDE;MÉDIO PIRANHAS;MÉDIO PIRANHAS
nordeste_semiarido;12083;CACHOEIRA II;-7,97422200000000;-38,3225010000000;SERRA TALHADA;2613909;Pernambuco;PE;RIO CACHOEIRA;PAJEÚ;PAJEÚ
nordeste_semiarido;12084;CACIMBA;-8,19465700000000;-40,4239180000000;SANTA CRUZ DE MALTA;2513208;Pernambuco;PE;RIACHO SÃO JOSÉ;PARNAÍBA;PARNAÍBA
nordeste_semiarido;12085;CACIMBA DE VÁRZEA;-6,69050700000000;-35,7797340000000;CACIMBA DE DENTRO;2503506;Paraíba;PB;RIO CURIMATAÚ;CURIMATAÚ;CURIMATAÚ
nordeste_semiarido;12086;CAFUNDÓ;-7,20578500000000;-38,3760480000000;SERRA GRANDE;2515708;Paraíba;PB;RIACHO CAFUNDÓ;PIANCÓ;PIANCÓ
nordeste_semiarido;12087;CAIANINHA;-8,44206300000000;-35,8071820000000;SÃO JOAQUIM DO MONTE;2613305;Pernambuco;PE;RIACHO CAIANINHA;UNA;UNA
nordeste_semiarido;12088;CAJAZEIRAS;-6,89130300000000;-40,6322410000000;PIO IX;2208205;Piauí;PI;RIO CONDADO;CANINDÉ;CANINDÉ
nordeste_semiarido;12089;CALDEIRÃO;-4,33225100000000;-41,7246740000000;PIRIPIRI;2208403;Piauí;PI;RIO CALDEIRÃO;LONGÁ;LONGÁ
nordeste_semiarido;12090;CALDEIRÃO DE PARELHAS;-6,70409000000000;-36,6900960000000;PARELHAS;2408904;Rio Grande do Norte;RN;RIACHO DOS QUINTOS;PIRANHAS/ASSU;PIRANHAS/ASSU
nordeste_semiarido;12091;CAMALAÚ;-7,88539300000000;-36,8368440000000;CAMALAÚ;2503902;Paraíba;PB;RIO MONTEIRO;ALTO PARAÍBA;ALTO PARAÍBA
nordeste_semiarido;12092;CAMPO GRANDE;-9,94409400000000;-36,7870610000000;CAMPO GRANDE;2701506;Alagoas;AL;RIO ITIÚBA;SÃO FRANCISCO;SÃO FRANCISCO
nordeste_semiarido;12093;CAMPO GRANDE;-5,89152700000000;-35,7700310000000;SÃO PAULO DO POTENGI;2412609;Rio Grande do Norte;RN;RIO POTENGI;POTENGI;POTENGI
nordeste_semiarido;12094;CAMPO MAIOR;-4,83215000000000;-42,1642950000000;CAMPO MAIOR;2202208;Piauí;PI;RIO LONGÁ;LONGÁ;LONGÁ
nordeste_semiarido;12095;CAMPOS;-7,76323100000000;-36,5499780000000;CARAUBAS;2504074;Paraíba;PB;RIACHO VELHA ANTÔNIA;ALTO PARAÍBA;ALTO PARAÍBA
nordeste_semiarido;12096;CANAFÍSTULA;-5,87036600000000;-38,3181300000000;IRACEMA;2306009;Ceará;CE;RIACHO FOICE;MÉDIO JAGUARIBE;MÉDIO JAGUARIBE
nordeste_semiarido;12097;CANAFÍSTULA II;-6,79172100000000;-35,6188290000000;BORBOREMA;2502706;Paraíba;PB;RIO PIRPIRITUBA;MAMANGUAPE;MAMANGUAPE
nordeste_semiarido;12098;CANOAS;-6,94666100000000;-39,9413230000000;ASSARÉ;2301604;Ceará;CE;RIACHO SÃO GONÇALO;TAPEROÁ;TAPEROÁ
nordeste_semiarido;12099;CAPITÃO MOR;-5,62559200000000;-39,9987500000000;PEDRA BRANCA;2310506;Ceará;CE;RIACHO CAPITÃO MOR;BANABUIÚ;BANABUIÚ
nordeste_semiarido;12100;CAPIVARA;-6,54345100000000;-38,4702590000000;UIRAUNA;2516904;Paraíba;PB;SEM RIO - CAPIVARA;PEIXE;PEIXE
nordeste_semiarido;12101;CAPOEIRA;-7,16411300000000;-37,4129160000000;SANTA TEREZINHA;2513802;Paraíba;PB;RIACHO DA CRUZ;APODI/MOSSORÓ;APODI/MOSSORÓ
nordeste_semiarido;12102;CARACOL;-9,28398400000000;-43,3215670000000;CARACOL;2202505;Piauí;PI;RIACHO CARACOL;CANINDÉ;CANINDÉ
nordeste_semiarido;12103;CARAIBEIRAS;-6,55719200000000;-36,3785740000000;PICUÍ;2511400;Paraíba;PB;RIACHO DA BARRA;SERIDÓ;SERIDÓ
nordeste_semiarido;12104;CARAIBINHAS;-9,48511500000000;-36,6820510000000;PALMEIRA DOS ÍNDIOS;2706307;Alagoas;AL;RIACHO DOCE;COMPLEMENTAR;COMPLEMENTAR
nordeste_semiarido;12105;CARÃO;-4,81629100000000;-40,3625680000000;TAMBORIL;2313203;Ceará;CE;RIO ACARAÚ;ACARAÚ;ACARAÚ
nordeste_semiarido;12106;CARIRA;-10,37451900000000;-37,6976770000000;CARIRA;2801405;Sergipe;SE;RIO GROTIÃO DE CARIRA;SERGIPE;SERGIPE
nordeste_semiarido;12107;CARMINA;-4,66611700000000;-40,2029710000000;CATUNDA;2303659;Ceará;CE;RIACHO DOS MACACOS;ACARAÚ;ACARAÚ
nordeste_semiarido;12108;CARNAÚBA;-6,62915000000000;-37,1487130000000;SÃO JOÃO DO SABUGI;2412104;Rio Grande do Norte;RN;RIACHO QUIXERÉ;PIRANHAS/ASSU;PIRANHAS/ASSU
nordeste_semiarido;12109;CARNAUBAL;-5,28032900000000;-40,6700030000000;CRATEÚS;2304103;Ceará;CE;RIO POTI;PARNAÍBA;PARNAÍBA
nordeste_semiarido;12110;CARNEIRO;-6,52075300000000;-37,8467740000000;JERICÓ;2507408;Paraíba;PB;RIACHO SÃO BENTO;MÉDIO PIRANHAS;MÉDIO PIRANHAS
nordeste_semiarido;12111;CARPINA;-7,89389000000000;-35,3374540000000;CARPINA;2604007;Pernambuco;PE;RIO CAPIBARIBE;CAPIBARIBE;CAPIBARIBE
nordeste_semiarido;12112;CASTANHÃO;-5,48995800000000;-38,4510550000000;ALTO SANTO;2300705;Ceará;CE;RIO JAGUARIBE;ALTO JAGUARIBE;ALTO JAGUARIBE
nordeste_semiarido;12113;CASTRO;-4,56490000000000;-38,9323700000000;ITAPIÚNA;2306504;Ceará;CE;RIO CASTRO;METROPOLITANA;METROPOLITANA
nordeste_semiarido;12114;CATOLÉ I;-7,68585600000000;-38,1756860000000;MANAÍRA;2509008;Paraíba;PB;SEM RIO - CATOLÉ;PIANCÓ;PIANCÓ
nordeste_semiarido;12115;CATUCINZENTA;-4,02222000000000;-38,4373120000000;AQUIRAZ;2301000;Ceará;CE;RIACHO CATU;METROPOLITANA;METROPOLITANA
nordeste_semiarido;12116;CAUHIPE;-3,73922500000000;-38,8682840000000;CAUCAIA;2303709;Ceará;CE;RIACHO CAUHIPE;METROPOLITANA;METROPOLITANA
nordeste_semiarido;12117;CAXITORÉ;-3,74202300000000;-39,3555320000000;UMIRIM;2313757;Ceará;CE;RIO CAXITORÉ;CURU;CURU
nordeste_semiarido;12118;CEDRO;-4,97772900000000;-39,0631730000000;QUIXADÁ;2311306;Ceará;CE;RIO SITIÁ;BANABUIÚ;BANABUIÚ
nordeste_semiarido;12119;CERAIMA;-14,28383300000000;-42,6818990000000;GUANAMBI;2911709;Bahia;BA;RIO CARNAÍBA DE DENTRO;SÃO FRANCISCO;SÃO FRANCISCO
nordeste_semiarido;12120;CHÃ DOS PEREIRAS;-7,20687200000000;-35,6343420000000;INGÁ;2506806;Paraíba;PB;RIO GURINHÉM;BAIXO PARAÍBA;BAIXO PARAÍBA
nordeste_semiarido;12121;CHAMPRÃO;-14,90887400000000;-41,9628810000000;CONDEÚBA;2908705;Bahia;BA;RIO CONDEÚBA;RIO DE CONTAS;RIO DE CONTAS
nordeste_semiarido;12122;CHAPÉU;-7,99411300000000;-39,5671610000000;PARNAMIRIM;2610400;Pernambuco;PE;RIO BRÍGIDA;BRÍGIDA;BRÍGIDA
nordeste_semiarido;12123;CHINELO;-7,78181400000000;-37,7878070000000;CARNAÍBA;2603900;Pernambuco;PE;RIACHO CHINELA;PAJEÚ;PAJEÚ
nordeste_semiarido;12124;CHUPADOURO I;-6,70392300000000;-38,4711240000000;SÃO JOÃO RIO PEIXE;2500700;Paraíba;PB;SEM RIO - CHUPADOURO I;PEIXE;PEIXE
nordeste_semiarido;12125;CHUPADOURO II;-7,16584900000000;-35,6917350000000;SERRA REDONDA;2515807;Paraíba;PB;RIACHO RIACHÃO;MAMANGUAPE;MAMANGUAPE
nordeste_semiarido;12126;CIPOADA;-5,26157600000000;-38,6463990000000;MORADA NOVA;2308708;Ceará;CE;RIO SANTA ROSA;BANABUIÚ;BANABUIÚ
nordeste_semiarido;12127;COBRE;-12,89244500000000;-38,4609820000000;SALVADOR;2927408;Bahia;BA;RIO DO COBRE;RECONCAVO NORTE;RECONCAVO NORTE
nordeste_semiarido;12128;COCHOS;-7,17745600000000;-38,1612250000000;IGARACY;2502607;Paraíba;PB;SEM RIO - COCHOS;PIANCÓ;PIANCÓ
nordeste_semiarido;12129;COCOROBÓ;-9,88226500000000;-39,0390030000000;CANUDOS;2906824;Bahia;BA;RIO VAZA BARRIS;VAZA-BARRIS;VAZA-BARRIS
nordeste_semiarido;12130;COITÉ;-10,55238500000000;-37,5716820000000;FREI PAULO;2802304;Sergipe;SE;RIO FREI PAULO;VAZA BARRIS;VAZA BARRIS
nordeste_semiarido;12131;COLÉGIO;-9,94131300000000;-36,6716000000000;FEIRA GRANDE;2702603;Alagoas;AL;RIACHO DAS CRUZES;SÃO FRANCISCO;SÃO FRANCISCO
nordeste_semiarido;12132;COLINA;-5,83884100000000;-40,7144420000000;QUITERIANÓPOLIS;2311264;Ceará;CE;RIO POTI;PARNAÍBA;PARNAÍBA
nordeste_semiarido;12133;CONDADO;-7,56058100000000;-38,5493990000000;CONCEIÇÃO;2504405;Paraíba;PB;SEM RIO - CONDADO;PIANCÓ;PIANCÓ
nordeste_semiarido;12134;CORDEIRO;-7,81321100000000;-36,6784120000000;CONGO;2504702;Paraíba;PB;RIO PARAÍBA;ALTO PARAÍBA;ALTO PARAÍBA
nordeste_semiarido;12135;CORREDOR;-6,19064600000000;-37,9527640000000;ANTONIO MARTINS;2400901;Rio Grande do Norte;RN;RIACHO PIQUE;APODI/MOSSORÓ;APODI/MOSSORÓ
nordeste_semiarido;12136;COVA DA MANDIOCA;-14,76753500000000;-42,7952510000000;URANDI;2932606;Bahia;BA;RIO COVA DA MANDIOCA;SÃO FRANCISCO;SÃO FRANCISCO
nordeste_semiarido;12137;COVÃO;-7,02725400000000;-35,9179170000000;AREIAL;2501203;Paraíba;PB;RIACHO COVÃO;MAMANGUAPE;MAMANGUAPE
nordeste_semiarido;12138;CRAÍBAS DOS NUNES;-9,62628300000000;-36,7699280000000;CRAÍBAS;2702355;Alagoas;AL;RIACHO PRIMAVERA;SÃO FRANCISCO;SÃO FRANCISCO
nordeste_semiarido;12139;CRUZ DOS POCINHOS;-7,03683200000000;-36,0437810000000;POCINHOS;2512002;Paraíba;PB;RIACHO CATOLÉ;MAMANGUAPE;MAMANGUAPE
nordeste_semiarido;12140;CRUZETA;-6,41003700000000;-36,7968810000000;CRUZETA;2403004;Rio Grande do Norte;RN;RIACHO SÃO JOSÉ/SALGADO;PIRANHAS/ASSU;PIRANHAS/ASSU
nordeste_semiarido;12141;CUMBE;-10,36572200000000;-37,1860210000000;CUMBE;2801900;Sergipe;SE;RIACHO MARMELO;JAPARATUBA;JAPARATUBA
nordeste_semiarido;12142;CUPIM;-5,39308300000000;-40,3011910000000;INDEPENDÊNCIA;2305605;Ceará;CE;RIO CUPIM;PARNAÍBA;PARNAÍBA
nordeste_semiarido;12143;CUREMA;-7,02354700000000;-37,9498160000000;COREMAS;2504801;Paraíba;PB;RIO PIANCÓ/AGUIAR;PIANCÓ;PIANCÓ
nordeste_semiarido;12144;CUREMA/MÃE D'ÁGUA;-7,02384700000000;-37,9492250000000;COREMAS;2504801;Paraíba;PB;RIO PIANCÓ/AGUIAR;PIANCÓ;PIANCÓ
nordeste_semiarido;12145;CURIMATAÚ;-6,71393300000000;-36,0358840000000;BARRA DE SANTA ROSA;2501609;Paraíba;PB;RIO DA CARAIBEIRA;CURIMATAÚ;CURIMATAÚ
nordeste_semiarido;12146;CURRAIS;-5,82979200000000;-37,9805730000000;ITAU;2404903;Rio Grande do Norte;RN;RIACHO GITARANA;APODI/MOSSORÓ;APODI/MOSSORÓ
